epoch,accuracy,loss,val_accuracy,val_loss
0,0.10000000149011612,3.0729622840881348,0.25,3.547671318054199
1,0.10000000149011612,2.596694231033325,0.0,3.2737317085266113
2,0.20000000298023224,2.144233226776123,0.0,4.728964805603027
3,0.30000001192092896,2.0304837226867676,0.0,6.12356424331665
4,0.5,1.8618894815444946,0.0,6.524950981140137
5,0.30000001192092896,1.869055151939392,0.0,7.101229190826416
6,0.6000000238418579,1.5120600461959839,0.0,6.94367790222168
7,0.699999988079071,1.4424000978469849,0.0,7.109888076782227
8,0.5,1.5396913290023804,0.0,7.638697624206543
9,0.800000011920929,1.3106498718261719,0.0,7.349234580993652
10,0.699999988079071,1.4739625453948975,0.0,7.905153274536133
11,0.8999999761581421,1.2048141956329346,0.0,7.809787750244141
12,0.800000011920929,1.3578341007232666,0.0,7.626099586486816
13,0.8999999761581421,1.3396823406219482,0.0,7.601202964782715
14,1.0,0.9996930360794067,0.0,7.493854522705078
15,0.8999999761581421,0.9731326103210449,0.0,8.095932006835938
16,0.8999999761581421,1.0545575618743896,0.0,7.727341175079346
17,1.0,1.0502080917358398,0.0,7.560609340667725
18,1.0,1.0091509819030762,0.0,7.592508316040039
19,1.0,0.9271790385246277,0.0,7.456334114074707
20,0.8999999761581421,0.8883207440376282,0.0,7.437259197235107
21,0.800000011920929,1.1005051136016846,0.0,7.864383697509766
22,1.0,0.8579052090644836,0.0,7.763237953186035
23,1.0,0.8870750665664673,0.0,7.57573938369751
24,1.0,0.8441797494888306,0.0,7.499060153961182
25,1.0,0.8624604344367981,0.0,7.851212501525879
26,1.0,0.9905866384506226,0.0,7.91969108581543
27,1.0,0.8567782640457153,0.0,7.433040618896484
28,1.0,0.9361374974250793,0.0,7.307916641235352
29,1.0,0.9294708967208862,0.0,7.296544075012207
30,1.0,0.8108714818954468,0.0,7.142655372619629
31,1.0,0.8295379877090454,0.0,7.031078338623047
32,1.0,0.7714646458625793,0.0,7.243984222412109
33,1.0,0.8323593139648438,0.0,7.145765781402588
34,1.0,0.7144826650619507,0.0,6.9631757736206055
35,1.0,0.7421998381614685,0.0,7.082546234130859
36,1.0,0.7154691815376282,0.0,6.85196590423584
37,1.0,0.7244328856468201,0.0,7.313199043273926
38,1.0,0.7397829294204712,0.0,7.111533164978027
39,1.0,0.7427703738212585,0.0,7.108180999755859
40,1.0,0.7579866647720337,0.0,6.730966567993164
41,0.8999999761581421,0.7788041830062866,0.0,6.627346038818359
42,1.0,0.7292076349258423,0.0,6.497690200805664
43,1.0,0.7828189134597778,0.0,6.4583916664123535
44,1.0,0.6987497806549072,0.0,6.4062981605529785
45,1.0,0.724663257598877,0.0,6.663571357727051
46,1.0,0.7178270220756531,0.0,6.6024627685546875
47,1.0,0.713487982749939,0.0,6.609316825866699
48,1.0,0.6992813348770142,0.0,6.521275520324707
49,1.0,0.6996420621871948,0.0,6.579031467437744
