epoch,accuracy,loss,val_accuracy,val_loss
0,0.20000000298023224,2.9370276927948,0.25,2.430569648742676
1,0.10000000149011612,2.2851297855377197,0.25,2.407731056213379
2,0.30000001192092896,1.9952754974365234,0.0,2.551975727081299
3,0.30000001192092896,2.235318660736084,0.0,2.701416492462158
4,0.30000001192092896,2.035790205001831,0.0,2.6483473777770996
5,0.20000000298023224,2.031543731689453,0.0,2.8066351413726807
6,0.30000001192092896,1.8055912256240845,0.0,2.819904327392578
7,0.699999988079071,1.4759000539779663,0.0,2.7638182640075684
8,0.800000011920929,1.3251984119415283,0.0,3.025228500366211
9,0.800000011920929,1.423121452331543,0.0,3.1518971920013428
10,0.699999988079071,1.2872134447097778,0.0,3.1981587409973145
11,0.6000000238418579,1.311388373374939,0.0,3.257335662841797
12,0.699999988079071,1.367356538772583,0.0,3.3084115982055664
13,0.699999988079071,1.2917226552963257,0.0,3.1876540184020996
14,0.8999999761581421,1.2953835725784302,0.0,3.1508231163024902
15,0.699999988079071,1.3992900848388672,0.0,3.2502317428588867
16,0.8999999761581421,1.0754783153533936,0.0,3.318897247314453
17,0.800000011920929,1.1357533931732178,0.0,3.29990816116333
18,0.8999999761581421,1.2013782262802124,0.0,3.2087693214416504
19,0.800000011920929,1.1376556158065796,0.0,3.2527709007263184
20,1.0,1.106205701828003,0.0,3.292670488357544
21,0.8999999761581421,1.2002466917037964,0.0,3.287749767303467
22,0.8999999761581421,1.1430065631866455,0.0,3.2008700370788574
23,0.800000011920929,1.1324036121368408,0.0,3.27230167388916
24,0.800000011920929,1.083956003189087,0.0,3.339324951171875
25,0.8999999761581421,0.9677367210388184,0.0,3.3452048301696777
26,0.8999999761581421,0.9590660333633423,0.0,3.3936543464660645
27,1.0,0.9098926782608032,0.0,3.398669958114624
28,0.8999999761581421,0.9921170473098755,0.0,3.3839969635009766
29,0.8999999761581421,0.9806509017944336,0.0,3.5421371459960938
30,1.0,0.8759787678718567,0.0,3.570141077041626
31,1.0,0.9503976106643677,0.0,3.572469711303711
32,1.0,0.9378244280815125,0.0,3.5887045860290527
33,0.8999999761581421,0.9348078966140747,0.0,3.564384937286377
34,1.0,0.8394973874092102,0.0,3.5635874271392822
35,1.0,0.8733893632888794,0.0,3.6124210357666016
36,0.8999999761581421,0.8738008737564087,0.0,3.6572608947753906
37,1.0,0.9742860794067383,0.0,3.6455843448638916
38,1.0,0.8683294057846069,0.0,3.662806749343872
39,0.8999999761581421,0.8615249395370483,0.0,3.6048028469085693
40,1.0,0.8393958806991577,0.0,3.5506458282470703
41,1.0,0.8401568531990051,0.0,3.6051204204559326
42,1.0,0.7928550243377686,0.0,3.6837069988250732
43,1.0,0.8521572351455688,0.0,3.715336799621582
44,1.0,0.7604678869247437,0.0,3.6961705684661865
45,1.0,0.8407306671142578,0.0,3.680293560028076
46,1.0,0.7409838438034058,0.0,3.648212432861328
47,1.0,0.8551457524299622,0.0,3.6116580963134766
48,1.0,0.6869000196456909,0.0,3.590531349182129
49,1.0,0.8264245986938477,0.0,3.5524187088012695
