epoch,accuracy,loss,val_accuracy,val_loss
0,0.10000000149011612,2.8128113746643066,0.0,2.922313690185547
1,0.20000000298023224,2.642521858215332,0.0,3.539963960647583
2,0.20000000298023224,2.4060003757476807,0.0,3.766035318374634
3,0.20000000298023224,2.248075485229492,0.0,5.269589424133301
4,0.4000000059604645,1.564505934715271,0.0,5.453522682189941
5,0.4000000059604645,1.755829095840454,0.0,6.72669792175293
6,0.699999988079071,1.468787670135498,0.0,6.298707962036133
7,0.699999988079071,1.422206163406372,0.0,6.346370697021484
8,0.8999999761581421,1.2140705585479736,0.0,7.182291030883789
9,1.0,1.1279704570770264,0.0,6.958258628845215
10,0.8999999761581421,1.3160289525985718,0.0,6.663667678833008
11,0.8999999761581421,1.2400206327438354,0.0,7.227969169616699
12,0.5,1.4139115810394287,0.0,7.567147254943848
13,0.8999999761581421,1.1271860599517822,0.0,7.552867889404297
14,0.8999999761581421,1.139830470085144,0.0,7.338592529296875
15,1.0,1.0211162567138672,0.0,7.084134101867676
16,1.0,0.8768838047981262,0.0,7.114994049072266
17,0.8999999761581421,0.8843179941177368,0.0,6.801108360290527
18,1.0,0.9904390573501587,0.0,7.044379711151123
19,0.8999999761581421,0.9900224804878235,0.0,6.899775981903076
20,1.0,0.8910211324691772,0.0,6.629312515258789
21,0.8999999761581421,0.9826284646987915,0.0,6.4934539794921875
22,0.8999999761581421,0.9573854207992554,0.0,6.332464218139648
23,1.0,0.8423402905464172,0.0,5.968941688537598
24,1.0,0.9120597839355469,0.0,5.792475700378418
25,0.8999999761581421,0.977378249168396,0.0,6.351748943328857
26,1.0,0.9148686528205872,0.0,6.458197593688965
27,1.0,0.7328981161117554,0.0,6.19240665435791
28,1.0,0.8960634469985962,0.0,6.289640426635742
29,1.0,0.7729188203811646,0.0,6.592803955078125
30,1.0,0.8326379656791687,0.0,6.439554214477539
31,1.0,0.8031773567199707,0.0,6.315873146057129
32,1.0,0.9026881456375122,0.0,6.596466541290283
33,1.0,0.7717127799987793,0.0,6.8772149085998535
34,1.0,0.7025113105773926,0.0,6.5484113693237305
35,1.0,0.6703678965568542,0.0,6.511048793792725
36,1.0,0.7521951198577881,0.0,6.549615383148193
37,1.0,0.7610894441604614,0.0,6.547938346862793
38,1.0,0.7540408968925476,0.0,6.459658622741699
39,1.0,0.6870848536491394,0.0,6.524201393127441
40,1.0,0.6472457647323608,0.0,6.327341079711914
41,1.0,0.6517871618270874,0.0,6.431448936462402
42,1.0,0.676476240158081,0.0,6.313316345214844
43,1.0,0.6666558384895325,0.0,6.128078460693359
44,1.0,0.619461178779602,0.0,6.173395156860352
45,1.0,0.6958016157150269,0.0,6.165224552154541
46,1.0,0.6432446241378784,0.0,6.207409858703613
47,1.0,0.6860847473144531,0.0,6.363513946533203
48,1.0,0.6804984211921692,0.0,6.345781326293945
49,1.0,0.7093634009361267,0.0,6.46936559677124
