epoch,accuracy,loss,val_accuracy,val_loss
0,0.10000000149011612,2.715258836746216,0.0,2.500035047531128
1,0.0,3.1105690002441406,0.0,2.6404426097869873
2,0.30000001192092896,2.006983757019043,0.0,2.677490234375
3,0.10000000149011612,2.5925991535186768,0.0,2.749613046646118
4,0.4000000059604645,1.9055671691894531,0.0,2.8406059741973877
5,0.699999988079071,1.5173981189727783,0.0,2.916071653366089
6,0.699999988079071,1.4834825992584229,0.0,2.918820858001709
7,0.800000011920929,1.4034335613250732,0.0,3.0107264518737793
8,0.800000011920929,1.441165566444397,0.0,3.0897507667541504
9,0.6000000238418579,1.6209948062896729,0.0,3.0144073963165283
10,0.699999988079071,1.5051589012145996,0.0,3.0832579135894775
11,0.800000011920929,1.5668551921844482,0.0,3.0267529487609863
12,0.800000011920929,1.2359918355941772,0.0,3.0027053356170654
13,0.4000000059604645,1.5709493160247803,0.0,3.246885061264038
14,0.800000011920929,1.255131721496582,0.0,3.402726888656616
15,0.8999999761581421,1.2662423849105835,0.0,3.3998513221740723
16,1.0,1.0609419345855713,0.0,3.4373838901519775
17,0.800000011920929,1.3896448612213135,0.0,3.4358904361724854
18,1.0,1.1252849102020264,0.0,3.468841314315796
19,0.6000000238418579,1.2584238052368164,0.0,3.360750675201416
20,1.0,1.002716302871704,0.0,3.4820826053619385
21,0.800000011920929,1.1413719654083252,0.0,3.457136631011963
22,0.8999999761581421,1.0960516929626465,0.0,3.3718364238739014
23,1.0,0.9347836375236511,0.0,3.395810127258301
24,0.8999999761581421,1.0219379663467407,0.0,3.3878273963928223
25,0.8999999761581421,1.0173972845077515,0.0,3.4285616874694824
26,0.8999999761581421,1.054413914680481,0.0,3.4909276962280273
27,1.0,0.9431946873664856,0.0,3.4616873264312744
28,1.0,0.9451896548271179,0.0,3.4459002017974854
29,1.0,0.9545947909355164,0.0,3.5135750770568848
30,0.8999999761581421,1.0574220418930054,0.0,3.512899160385132
31,1.0,0.943592369556427,0.0,3.532177209854126
32,0.8999999761581421,1.0839978456497192,0.0,3.4523093700408936
33,1.0,0.9133771061897278,0.0,3.530667304992676
34,0.8999999761581421,0.9088155627250671,0.0,3.5502848625183105
35,1.0,0.8791757822036743,0.0,3.5084426403045654
36,1.0,0.9222281575202942,0.0,3.482062578201294
37,1.0,0.9022453427314758,0.0,3.486887216567993
38,0.8999999761581421,0.946942925453186,0.0,3.6366186141967773
39,1.0,0.8915596008300781,0.0,3.5767292976379395
40,1.0,0.8194690942764282,0.0,3.6239302158355713
41,1.0,0.9537883996963501,0.0,3.6550700664520264
42,0.8999999761581421,0.9004585146903992,0.0,3.6640589237213135
43,1.0,0.8370658159255981,0.0,3.661980152130127
44,0.8999999761581421,0.9491483569145203,0.0,3.6957297325134277
45,1.0,0.8080316781997681,0.0,3.67995548248291
46,1.0,0.7701230645179749,0.0,3.7302823066711426
47,1.0,0.8024500012397766,0.0,3.7441492080688477
48,1.0,0.7157196998596191,0.0,3.7136833667755127
49,1.0,0.7650901079177856,0.0,3.735527515411377
